DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <ReplicateSetNum>	Filename <ChIP>	Filename <label>	Filename <Build>	Filename <Modencode ID>
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C05_B1_T1.cel	Dro5_AS_Dm_emb_6h_RW_C05_B1_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	0		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C01_B1_T1.cel	Dro5_AS_Dm_emb_6h_RW_C01_B1_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	0		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C03_B1_T1.cel	Dro5_AS_Dm_emb_6h_RW_C03_B1_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	0		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C04_B1_T1.cel	Dro5_AS_Dm_emb_6h_RW_C04_B1_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	0		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C02_B1_T1.cel	Dro5_AS_Dm_emb_6h_RW_C02_B1_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	0		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C03_B2_T1.cel	Dro5_AS_Dm_emb_6h_RW_C03_B2_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	1		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C04_B2_T1.cel	Dro5_AS_Dm_emb_6h_RW_C04_B2_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	1		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C05_B2_T1.cel	Dro5_AS_Dm_emb_6h_RW_C05_B2_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	1		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C01_B2_T1.cel	Dro5_AS_Dm_emb_6h_RW_C01_B2_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	1		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C02_B2_T1.cel	Dro5_AS_Dm_emb_6h_RW_C02_B2_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	1		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C03_B3_T1.cel	Dro5_AS_Dm_emb_6h_RW_C03_B3_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	2		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C02_B3_T1.cel	Dro5_AS_Dm_emb_6h_RW_C02_B3_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	2		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C05_B3_T1.cel	Dro5_AS_Dm_emb_6h_RW_C05_B3_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	2		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C04_B3_T1.cel	Dro5_AS_Dm_emb_6h_RW_C04_B3_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	2		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_RW_C01_B3_T1.cel	Dro5_AS_Dm_emb_6h_RW_C01_B3_T1.cel	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	2		Biotin	Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_7bp_799.gr	Dro5_AS_Dm_emb_6h_7bp_799.gr	Dmel_r5.4	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	0			Dmel_r5.4	modENCODE_3248
3248	Dm_y[1]cn[1] bw[1] sp[1]_embryo_4-6h_TotalRNA_p200_224-226-228_7bp	Dro5_AS_Dm_emb_6h_7bp_799.gff	Dro5_AS_Dm_emb_6h_7bp_799.gff	Dmel_r5.4	mRNA	RNA-tiling-array	gene-model_gff3	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 4-6h	RNA-tiling-array	all			Dmel_r5.4	modENCODE_3248
