DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <ReplicateSetNum>	Filename <ChIP>	Filename <label>	Filename <Build>	Filename <Modencode ID>
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	GSM389648	GSM389648	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	GSM389647	GSM389647	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	GSM389651	GSM389651	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	GSM389650	GSM389650	Cele_WS190	Transcriptional-Factor	ChIP-seq	GEO_record	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	Snyder_DAF16_Input_L4YA_rep1.wig	Snyder_DAF16_Input_L4YA_rep1.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	Snyder_DAF16_Input_L4YA_combined.wig	Snyder_DAF16_Input_L4YA_combined.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	Snyder_DAF16_POLII_L4YA_rep1.wig	Snyder_DAF16_POLII_L4YA_rep1.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	Snyder_DAF16_POLII_L4YA_combined.wig	Snyder_DAF16_POLII_L4YA_combined.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	Snyder_DAF16_Input_L4YA_rep2.wig	Snyder_DAF16_Input_L4YA_rep2.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	Snyder_DAF16_POLII_L4YA_rep2.wig	Snyder_DAF16_POLII_L4YA_rep2.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_592
592	Identification of Pol II Binding Regions in DAF-16::GFP L4 Young Adults	Snyder_DAF16_POLII_L4YA_combined_peaks.GFF3	Snyder_DAF16_POLII_L4YA_combined_peaks.GFF3	Cele_WS190	Transcriptional-Factor	ChIP-seq	computed-peaks_gff3	ama-1	Strain_TJ356;Developmental-Stage_L4-Young Adult;temperature_20 degree celsius	ChIP-seq	all			Cele_WS190	modENCODE_592
