DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <ReplicateSetNum>	Filename <ChIP>	Filename <label>	Filename <Build>	Filename <Modencode ID>
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR023822	SRR023822	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR035400	SRR035400	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR023641	SRR023641	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR023734	SRR023734	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR023736	SRR023736	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR035401	SRR035401	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR023540	SRR023540	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR024011	SRR024011	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	SRR023725	SRR023725	Dmel_r5.4	mRNA	RNA-seq	ShortReadArchive_record	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
2891	Dm embryos, 14-16 hr after egg laying RNA-Seq, multi mappers	4_accepted_hits.DCCheader.sam.gz	4_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA	RNA-seq	alignment_sam	total-RNA	Strain_Y cn bw sp;Developmental-Stage_Embryo 14-16h	RNA-seq	0			Dmel_r5.4	modENCODE_2891
