DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <ReplicateSetNum>	Filename <ChIP>	Filename <label>	Filename <Build>	Filename <Modencode ID>
419	E12-16_H3K27Ac	12-16-K27Ac-1-251918210026.txt.gz	12-16-K27Ac-1-251918210026.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	0	ChIP	cy3	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-1-251918410152.txt.gz	12-16-K27Ac-1-251918410152.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	0	ChIP	cy3	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-1-251918310054.txt.gz	12-16-K27Ac-1-251918310054.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	0	ChIP	cy3	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-2-251918310055.txt.gz	12-16-K27Ac-2-251918310055.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-3-251918310034.txt.gz	12-16-K27Ac-3-251918310034.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-2-251918410153.txt.gz	12-16-K27Ac-2-251918410153.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-3-251918410154.txt.gz	12-16-K27Ac-3-251918410154.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-2-251918210027.txt.gz	12-16-K27Ac-2-251918210027.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	12-16-K27Ac-3-251918210028.txt.gz	12-16-K27Ac-3-251918210028.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	E12-16_H3K27Ac_DCC_merged.wig	E12-16_H3K27Ac_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	0			Dmel_r5.4	modENCODE_419
419	E12-16_H3K27Ac	E12-16_H3K27Ac_merged_dcc.gff	E12-16_H3K27Ac_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_E12-16	ChIP-chip	all			Dmel_r5.4	modENCODE_419
