DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <ReplicateSetNum>	Filename <ChIP>	Filename <label>	Filename <Build>	Filename <Modencode ID>
384	Pupae_H3K27Ac	Pupae-K27AC-251918410202.txt.gz	Pupae-K27AC-251918410202.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	0	ChIP	cy3	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27AC-251918210085.txt.gz	Pupae-K27AC-251918210085.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	0	ChIP	cy3	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27AC-251918310140.txt.gz	Pupae-K27AC-251918310140.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	0	ChIP	cy3	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27Ac-3-251918310163.txt.gz	Pupae-K27Ac-3-251918310163.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27Ac-2-251918310162.txt.gz	Pupae-K27Ac-2-251918310162.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27Ac-2-251918210240.txt.gz	Pupae-K27Ac-2-251918210240.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27Ac-3-251918210241.txt.gz	Pupae-K27Ac-3-251918210241.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27Ac-3-251918410259.txt.gz	Pupae-K27Ac-3-251918410259.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae-K27Ac-2-251918410258.txt.gz	Pupae-K27Ac-2-251918410258.txt.gz	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile-agilent_txt	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	1	input	cy5	Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae_H3K27Ac_DCC_merged.wig	Pupae_H3K27Ac_DCC_merged.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	0			Dmel_r5.4	modENCODE_384
384	Pupae_H3K27Ac	Pupae_H3K27Ac_merged_dcc.gff	Pupae_H3K27Ac_merged_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K27Ac	Strain_Y cn bw sp;Developmental-Stage_Pupae	ChIP-chip	all			Dmel_r5.4	modENCODE_384
