DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <Algorithm>	Filename <ReplicateSetNum>	Filename <Build>	Filename <Modencode ID>
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	SRR023697	SRR023697	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	SRR023726	SRR023726	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	SRR023758	SRR023758	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	SRR023638	SRR023638	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	SRR023640	SRR023640	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	SRR023546	SRR023546	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	SRR023608	SRR023608	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	accepted_hits.DCCheader.sam.gz	accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	1_accepted_hits.DCCheader.sam.gz	1_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	2_accepted_hits.DCCheader.sam.gz	2_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	3_accepted_hits.DCCheader.sam.gz	3_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	4_accepted_hits.DCCheader.sam.gz	4_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	5_accepted_hits.DCCheader.sam.gz	5_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	6_accepted_hits.DCCheader.sam.gz	6_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02703
2703	Splice Junction Annotation D. melanogaster Larvae L3 dark blue gut PS1-2	BS196_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	BS196_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	Dmel_r5.4	mRNA		gene-model_gff3	total-RNA					Dmel_r5.4	MDENC02703
