DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <Algorithm>	Filename <ReplicateSetNum>	Filename <Build>	Filename <Modencode ID>
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	SRR023650	SRR023650	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	SRR023698	SRR023698	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	SRR023823	SRR023823	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	SRR023714	SRR023714	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	SRR023752	SRR023752	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	SRR024218	SRR024218	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	SRR023601	SRR023601	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	accepted_hits.DCCheader.sam.gz	accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	1_accepted_hits.DCCheader.sam.gz	1_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	2_accepted_hits.DCCheader.sam.gz	2_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	3_accepted_hits.DCCheader.sam.gz	3_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	4_accepted_hits.DCCheader.sam.gz	4_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	5_accepted_hits.DCCheader.sam.gz	5_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	6_accepted_hits.DCCheader.sam.gz	6_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02717
2717	Splice Junction Annotation D. melanogaster Adult Male, eclosion + 30d	BS162_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	BS162_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	Dmel_r5.4	mRNA		gene-model_gff3	total-RNA					Dmel_r5.4	MDENC02717
