DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <Algorithm>	Filename <ReplicateSetNum>	Filename <Build>	Filename <Modencode ID>
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	SRR023680	SRR023680	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	SRR023828	SRR023828	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	SRR023702	SRR023702	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	SRR023737	SRR023737	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	SRR023662	SRR023662	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	SRR024220	SRR024220	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	SRR023595	SRR023595	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	accepted_hits.DCCheader.sam.gz	accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	1_accepted_hits.DCCheader.sam.gz	1_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	2_accepted_hits.DCCheader.sam.gz	2_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	3_accepted_hits.DCCheader.sam.gz	3_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	4_accepted_hits.DCCheader.sam.gz	4_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	5_accepted_hits.DCCheader.sam.gz	5_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	6_accepted_hits.DCCheader.sam.gz	6_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02712
2712	Splice Junction Annotation D. melanogaster Adult Female, eclosion + 1d	BS153_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	BS153_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	Dmel_r5.4	mRNA		gene-model_gff3	total-RNA					Dmel_r5.4	MDENC02712
