DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <Algorithm>	Filename <ReplicateSetNum>	Filename <Build>	Filename <Modencode ID>
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	SRR023656	SRR023656	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	SRR023756	SRR023756	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	SRR023830	SRR023830	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	SRR023708	SRR023708	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	SRR023541	SRR023541	Dmel_r5.4	mRNA		ShortReadArchive_record	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	accepted_hits.DCCheader.sam.gz	accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	1_accepted_hits.DCCheader.sam.gz	1_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	2_accepted_hits.DCCheader.sam.gz	2_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	3_accepted_hits.DCCheader.sam.gz	3_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	4_accepted_hits.DCCheader.sam.gz	4_accepted_hits.DCCheader.sam.gz	Dmel_r5.4	mRNA		alignment_sam	total-RNA					Dmel_r5.4	MDENC02708
2708	Splice Junction Annotation D. melanogaster White Prepupae, WPP+24h	BS136_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	BS136_all_unique_junctions_jctn_summary_offset_entropy_histogram_.txt.GFF3	Dmel_r5.4	mRNA		gene-model_gff3	total-RNA					Dmel_r5.4	MDENC02708
